127.0.0.1 - - [05/Apr/2023:15:53:19 +0900] "GET / HTTP/1.1" 404 750
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:23:02 +0900] "GET /controller/ HTTP/1.1" 200 2060
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:23:26 +0900] "GET /controller/memJoin.do HTTP/1.1" 200 8214
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:26:55 +0900] "GET /controller/memJoin.do HTTP/1.1" 200 8214
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:26:55 +0900] "GET /favicon.ico HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:26:59 +0900] "GET /controller/memJoin.do HTTP/1.1" 200 8214
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:26:59 +0900] "GET /favicon.ico HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:27:00 +0900] "GET /controller/memJoin.do HTTP/1.1" 200 8214
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:27:00 +0900] "GET /favicon.ico HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:27:01 +0900] "GET /controller/memJoin.do HTTP/1.1" 200 8214
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:27:01 +0900] "GET /favicon.ico HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:27:05 +0900] "GET /controller/memRegisterCheck.do?memID=test123 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:27:16 +0900] "POST /controller/memRegister.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Apr/2023:16:27:16 +0900] "GET /controller/ HTTP/1.1" 200 2976
0:0:0:0:0:0:0:1 - - [05/Apr/2023:17:22:47 +0900] "GET /controller/ HTTP/1.1" 200 2877
0:0:0:0:0:0:0:1 - - [05/Apr/2023:17:22:47 +0900] "GET /favicon.ico HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [05/Apr/2023:17:31:03 +0900] "GET /controller/ HTTP/1.1" 200 2903
0:0:0:0:0:0:0:1 - - [05/Apr/2023:17:31:03 +0900] "GET /favicon.ico HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [05/Apr/2023:17:31:05 +0900] "GET /controller/memLoginForm.do HTTP/1.1" 200 2974
